カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
Api,2024-11-27,2024-12-09,EX002622-01,U-shaped grommet S,,150,外観全数,20,西村,外観,良好
Api,2025-04-28,2025-05-07,EX002622-01,U-shaped grommet S,,100,全数,5,西村,,
Api,2025-09-03,2025-09-16,EX002622-01,U-shaped grommet S,,100,外観全数,30,長野,外観,カット不良1個
Api,2026-11-25,2026-12-04,EX002622-01,U-shaped grommet S,,200,,30,杉山,員数,
Api,2026-02-09,2026-02-13,EX002622-01,U-shaped grommet S,,150,外観全数,70,杉山,外観員数,50本づつ分け袋詰め作業含む
