カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
Api,2025-11-25,2025-11-25,EX002514-13,Harnessz(Pump-PCM/PDB/MC),,60,外観全数,20,西村,外観,コーキング箇所ありハーネス図面の修正と基準書の用意必要
Api,2025-12-15,2025-12-23,EX002514-13,Harnessz(Pump-PCM/PDB/MC),,240,外観全数,60,杉山,外観員数,
Api,2026-02-09,2026-02-09,EX002514-13,Harnessz(Pump-PCM/PDB/MC),,50,外観全数,50,杉山,外観,10本づつ分け作業含む
