カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
買い物,2025-01-24,2025-01-28,EX000836,コンディションLEDレンズ,RSコンポーネンツ（株）,96,外観全数,5,西村,外観,
