カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
メカ,2024-11-14,2024-11-14,EX002561-07,Mecha tray,北村化学/サンリード,300,外観全数寸法なみ検20,60,西村長野将,外観・寸法,良　ノギスでの寸法計測に難しさがある
メカ,2025-08-08,2025-08-12,EX002561-07,Mecha tray,北村化学/サンリード,100,外観全数,40,西村,外観　寸法,若干離型剤？付着有り（非体裁面のため見逃し）
メカ,2025-10-16,2025-10-16,EX002561-07,Mecha tray,北村化学/サンリード,110,外観インサート全数,40,中井・西村,外観・寸法,外寸の計測誤差が大きいため、インサート、歪みに絞った受入検査
