カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
Api,2025-12-15,2025-12-18,EX000817-11,Franged coller φ8.5 φ3.1,,2500,外観全数　寸法抜き取り80個,120,杉山,外観員数寸法,
