カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
エレキ,2025-01-10,2025-01-14,EXA000067-01,PCM基板Assy,キョウデンプレシジョン,100,n-5外観,15,西村,外観,N-1通電（エレキ担当）外観、梱包状態はn-5
エレキ,2025-01-17,2025-01-20,EXA000067-01,PCM基板Assy,キョウデンプレシジョン,100,n-5外観,15,西村,外観,N-1通電（エレキ担当）外観、梱包状態はn-5
エレキ,2025-07-02,2025-07-11,EXA000067-01,PCM基板Assy,明光電子㈱,100,通電n－１,45,西村　若原,外観抜き取り,通電１、外観全数、その他実装検査成績書RKQ10-01-03-(03)をもって合格とする
エレキ,2025-08-26,,EXA000067-01,PCM基板Assy,明光電子㈱,100,,,若原,,
