カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
エレキ,2024-11-11,2024-11-19,EX002575-03,Harness(FC-外部USB),ユニット産業（株）,120,基準書無しなので5個,20,西村,外観・極性,324
エレキ,2025-09-19,2025-09-22,EX002575-03,Harness(FC-外部USB),ユニット産業（株）,200,外観全数,30,西村,配線長外観,
