カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
エレキ,2024-10-24,2024-10-29,EX002515-12,液剤ポンプ配線加工,ユニット産業（株）,200,なみ検査　20個のみ,20,西村,外観のみ,
エレキ,2025-09-17,,EX002515-12,液剤ポンプ配線加工,ユニット産業（株）,150,外観全数,30,西村,配線長外観,
エレキ,2025-09-19,,EX002515-12,液剤ポンプ配線加工,,,外観全数,20,西村,配線長外観,
エレキ,2025-10-14,2025-10-16,EX002515-12,液剤ポンプ配線加工,ユニット産業,50,外観全数,20,西村,配線長外観,
