カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
エレキ,2025-12-02,2025-12-08,EX002537-01,サーボ AC20-05H-A01,双葉電子工業株式会社,100,外観全数,60,杉山,外観、員数,(本件は、N25-01388発注分です。）開梱し、中身の有無確認が有るので工数がかかる。
エレキ,2025-12-02,2025-12-10,EX002537-01,サーボ AC20-05H-A01,双葉電子工業株式会社,100,外観全数,60,杉山,外観、員数,(本件は、N25-02034発注分です。）開梱し、中身の有無確認が有るので工数がかかる。
エレキ,2025-12-02,2025-12-10,EX002537-01,サーボ AC20-05H-A01,双葉電子工業株式会社,100,外観全数,60,杉山,外観、員数,(本件は、N25-01388発注分です。）開梱し、中身の有無確認が有るので工数がかかる。
