カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
Api,2024-11-27,2024-12-09,EX002621-01,U-shaped grommet W,,600,外観全数,20,西村,外観,良好
Api,2025-04-28,2025-05-08,EX002621-01,U-shaped grommet W,,649,全数,15,西村,,1個数量不足
Api,2025-09-03,2025-09-16,EX002621-01,U-shaped grommet W,,400,外観全数,100,長野,外観,不具合6は不問
Api,2026-11-25,2026-12-04,EX002621-01,U-shaped grommet W,,291,,30,杉山,員数,
Api,2026-02-09,2026-02-09,EX002621-01,U-shaped grommet W,,1000,外観全数,180,杉山,外観員数,50個づつ分け作業含む
