カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
Api,2024-11-27,2024-12-09,EX002513-01,Harness(PCM-PDB),,150,全数,30,西村,外観・寸法,良好
Api,2025-04-28,2025-05-07,EX002513-01,Harness(PCM-PDB),,100,全数,10,西村,外観極性,
