カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
メカ,2026-01-05,2026-01-06,EX002878-01,Lower Plate (AC102),ANHUI ARTS&CRAFTS IMP&EXP CO.LTD,90,全数,60,杉山,外観,
メカ,2026-01-05,2026-01-27,EX002878-01,Lower Plate (AC102),ANHUI ARTS&CRAFTS IMP&EXP CO.LTD,90,全数,60,杉山,外観,
