カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
メカ,2025-12-15,2025-12-22,EXA000008-31,Battery lock  handle Assy,ANHUI ARTS&CRAFTS IMP&EXP CO.LTD,80,"外観全数,抜取り２０",120,杉山,外観寸法,
