カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
買い物,2024-12-05,12/10～12/23,EX002465-12,H12　Custom,"Skydroid Co., Ltd",250,全数,131.5h,長屋、加藤、角田、西村,外観動作アプリ,作業継続中11日4名6h　12日3名2.5h　18日3名７ｈ　19日3名7h　20日2名３ｈ
