カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
買い物,2025-02-07,2025-02-07,EX000920,インペラ・攪拌用モーター,ツカサモーター,50,外観のみ,15,西村,外観,検査表あり
買い物,2025-03-07,2025-03-07,EX000920,インペラ・攪拌用モーター,ツカサモーター,50,外観のみ,15,西村,外観,
