カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
メカ,2024-10-24,2024-10-28,EX000941-11,誘導板 induction plate 6(1),深沢製作所,350,外観全数,25,西村,外観,良
メカ,2025-08-04,2025-08-05,EX000941-11,誘導板 induction plate 6(1),深沢製作所,420,外観全数,90,西村・西浦,外観,
メカ,2025-11-17,2025-11-17,EX000941-11,誘導板 induction plate 6(1),深沢製作所,600,,,,外観寸法,
