カテゴリ,入荷日,検査完了日,品番,品名,サプライヤ,入荷数量,検査数量,検査工数(分),作業者,検査内容,検査結果・備考
エレキ,2026-02-20,2026-02-20,ZA000034,AC101-P13用ギアBOX,ヨシカワ,42,,30,杉山,員数,検査成績書付き
